,Text,Dep,Head,Child
366397,Сэм,nsubj,согласился,[]
366431,Сэм,nsubj,предпочитал,[]
368270,Сэм,nsubj,кинулись,[Голлум]
368277,Сэм,nsubj,обхватил,[]
368333,Сэм,nsubj,кинулись,[Голлум]
368340,Сэм,nsubj,обхватил,[]
368394,Сэм,nsubj,задышал,[хозяину]
368514,Сэм,nsubj,поспешил,[поддерживая]
368544,Сэм,nsubj,увидел,[]
369024,Сэм,nsubj,упрашивал,[]
370123,Сэм,nsubj,хотел,[трясший]
370804,Сэм,nsubj,застонал,[]
370858,Сэм,nsubj,отставал,[]
371022,Сэм,nsubj,поняли,[Фродо]
371155,Сэм,nsubj,застонал,[]
371209,Сэм,nsubj,отставал,[]
371373,Сэм,nsubj,поняли,[Фродо]
371926,Сэм,nsubj,присвистнул,[]
372026,Сэм,nsubj,передразнил,[]
372292,Сэм,nsubj,беспокоился,[]
372339,Сэм,nsubj,сделал,[]
372425,Сэм,nsubj,поежился,[]
372510,Сэм,nsubj,кивнул,[]
373098,Сэм,nsubj,сказал,[]
373426,Сэм,nsubj,обиделся,[]
373483,Сэм,nsubj,сказал,[]
373690,Сэм,nsubj,помрачнел,[]
373787,Сэм,nsubj,успокаивался,[]
373871,Сэм,nsubj,успокаивался,[]
374067,Сэм,nsubj,сказал,[]
374246,Сэм,nsubj,кивнул,[]
374451,Сэм,nsubj,сидел,[]
374485,Сэм,nsubj,положил,[]
374655,Сэм,nsubj,открыл,[]
374956,Сэм,nsubj,пожал,[]
375052,Сэм,nsubj,пригрозил,[]
375117,Сэм,nsubj,развел,[]
375283,Сэм,nsubj,сознался,[]
375676,Сэм,nsubj,понюхал,[]
375817,Сэм,nsubj,спросил,[]
375890,Сэм,nsubj,вскричал,[]
376127,Сэм,nsubj,шли,[Фродо]
376295,Сэм,nsubj,шепнул,[]
376488,Сэм,nsubj,оторвал,[]
376565,Сэм,nsubj,выдержал,[]
376632,Сэм,nsubj,брел,[]
376744,Сэм,nsubj,шепнул,[]
376798,Сэм,nsubj,догадался,[]
376865,Сэм,nsubj,взмолился,[]
376945,Сэм,nsubj,шепнул,[]
377064,Сэм,nsubj,увидел,[]
377142,Сэм,nsubj,закричал,[]
377931,Сэм,nsubj,вопил,[]
378238,Сэм,nsubj,мрачно,[]
378315,Сэм,nsubj,обрушивал,[]
378350,Сэм,nsubj,вскрикнул,[]
378439,Сэм,nsubj,воскликнул,[]
379774,Сэм,nsubj,имел,[Бедный]
379827,Сэм,nsubj,перешел,[]
379894,Сэм,nsubj,посмотрел,[]
379945,Сэм,nsubj,пробормотал,[]
380006,Сэм,nsubj,запахнул,[]
380289,Сэм,nsubj,оказался,[]
380411,Сэм,nsubj,потерял,[]
380531,Сэм,nsubj,набрал,[]
380572,Сэм,nsubj,потерял,[]
380700,Сэм,nsubj,способен,[какие]
380818,Сэм,nsubj,предпринял,[]
380889,Сэм,nsubj,пустил,[]
380972,Сэм,nsubj,дернулся,[]
381202,Сэм,nsubj,бросился,[мечом]
381238,Сэм,nsubj,успел,[]
381348,Сэм,nsubj,увидел,[]
381410,Сэм,nsubj,пошел,[]
381553,Сэм,nsubj,ринулся,[]
381678,Сэм,nsubj,резанул,[]
381792,Сэм,nsubj,стоял,[]
381973,Сэм,nsubj,упал,[]
382101,Сэм,nsubj,читал,[съежившийся]
382182,Сэм,nsubj,слышал,[]
382398,Сэм,nsubj,шел,[]
382448,Сэм,nsubj,успел,[]
382527,Сэм,nsubj,остался,[]
382609,Сэм,nsubj,повторил,[]
382696,Сэм,nsubj,взмолился,[]
382843,Сэм,nsubj,сказал,[]
382915,Сэм,nsubj,поднял,[]
382993,Сэм,nsubj,воскликнул,[]
383125,Сэм,nsubj,заплакал,[]
